  time, id, text, source, truncated, possibly_sensitive, scopes, in_reply_to_status_id, in_reply_to_user_id, in_reply_to_screen_name, favorited, retweeted, current_user_retweet, retweet_count, user_id, user_name, user_screen_name, user_location, user_description, user_url, user_protected, user_followers_count, user_friends_count, user_listed_count, user_created_at, user_time, user_favourites_count, user_utc_offset, user_time_zone, user_geo_enabled, user_verified, user_statuses_count, user_lang, user_contributors_enabled, user_is_translator, user_profile_image_url, user_profile_image_url_https, user_default_profile, user_default_profile_image, user_following, user_follow_request_sent, user_notifications, entities_hashtags, entities_urls, entities_user_mentions, contributors_id, contributors_screen_name, coordinates_type, coordinates_lng, coordinates_lat, has_father
1384879533, 402840076935127040, RT @JessiBieber30: @justinbieber NEVER SAY NEVER! I LOVE YOU SO MUCH!! I'm so excited!!!!! http://t.co/432qbydj6x, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 46, 709955766, Leslie Jimenez, LeslieLeslieok, NULL, I'm belieber There's a problem? I love Justin Bieber  18-Nov-2013 the best day in history, NULL, 0, 97, 219, 1, Sun Jul 22 02:40:13 +0000 2012, 1342924813, 72, 0, NULL, 0, 0, 245, es, 0, false, http://pbs.twimg.com/profile_images/378800000755765639/eacd7738c223c3007aaab02b31cdad7f_normal.jpeg, https://pbs.twimg.com/profile_images/378800000755765639/eacd7738c223c3007aaab02b31cdad7f_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"JessiBieber30";"name":"JessyYL";"id":337411410;"id_str":"337411410";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[19;32]}], NULL, NULL, NULL, 0, 0, 0
1384879532, 402840071294156802, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 1, NULL, -1, -1, NULL, 0, 0, NULL, 71196, 234772199, carmen, drewsbear, NULL, Le cose belle della vita sono immorali; illegali o fanno ingrassare., NULL, 0, 3086, 2177, 6, Thu Jan 06 14:44:52 +0000 2011, 1294325092, 4170, 7200, Athens, 1, 0, 45769, it, 0, false, http://pbs.twimg.com/profile_images/378800000739554720/a17a5e932996b8f823dd582ed8c85657_normal.jpeg, https://pbs.twimg.com/profile_images/378800000739554720/a17a5e932996b8f823dd582ed8c85657_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879532, 402840074510823424, @justinbieber if you dont  come to the restaurant . We'll go to your room jqgkshihs, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 174487004, I MET JUSTIN♥, mariisa_c, NULL, I LOVE JUSTIN BIEBER SO MUUUUUUCH!(:, http://t.co/o5VrEdSLnx, 0, 251, 366, 0, Wed Aug 04 01:37:42 +0000 2010, 1280885862, 79, 0, NULL, 0, 0, 3120, es, 0, false, http://pbs.twimg.com/profile_images/378800000281344825/813aefe7cedaf407be114a682636555c_normal.png, https://pbs.twimg.com/profile_images/378800000281344825/813aefe7cedaf407be114a682636555c_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879532, 402840072741191682, RT @dankanter: @AlfredoFlores @justinbieber you mean like that time we performed for 350;000 Beliebers!?? #mexicocity, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18308, 492570959, THANK YOU JUSTIN, KaamiBiieber, NULL, 0911/13 noche inolvidable.Gracias Justin por cambiarme  la vida.  {.Cody Simpson followed me on november 10/13.}, NULL, 0, 1892, 2018, 2, Tue Feb 14 21:38:39 +0000 2012, 1329255519, 2630, -7200, Mid-Atlantic, 1, 0, 24572, es, 0, false, http://pbs.twimg.com/profile_images/378800000750877910/5173cc3fe2f81019ba0a0ae876f6a64b_normal.jpeg, https://pbs.twimg.com/profile_images/378800000750877910/5173cc3fe2f81019ba0a0ae876f6a64b_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"mexicocity";"indices":[106;117]}], "NULL", [{"screen_name":"dankanter";"name":"Dan Kanter";"id":21622407;"id_str":"21622407";"indices":[3;13]};{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[15;29]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[30;43]}], NULL, NULL, NULL, 0, 0, 0
1384879531, 402840070656655360, RT @scooterbraun: @dankanter @AlfredoFlores @justinbieber u guys mean this time ;) http://t.co/33eToFHllJ, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 3945, 999387451, PYD, itskiana_xo, NULL, MUSIC MONDAYS, NULL, 0, 3725, 3118, 3, Sun Dec 09 14:21:47 +0000 2012, 1355062907, 1462, 0, Casablanca, 0, 0, 12368, en, 0, false, http://pbs.twimg.com/profile_images/378800000656093727/dc59c806ddb6b99db860d69998486dce_normal.jpeg, https://pbs.twimg.com/profile_images/378800000656093727/dc59c806ddb6b99db860d69998486dce_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"dankanter";"name":"Dan Kanter";"id":21622407;"id_str":"21622407";"indices":[18;28]};{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[29;43]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[44;57]}], NULL, NULL, NULL, 0, 0, 0
1384879531, 402840068081328128, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 1627924800, Courts-JB&THEVAMPS♥, mrsbieberxo_94, NULL, @justinbieber & @thevampsband are my world♥♥ -supporting @nickymcdonald1 on @thexfactor #TEAMNICKY♥, http://t.co/9wWyzO9m9P, 0, 481, 2002, 2, Sun Jul 28 13:59:09 +0000 2013, 1375019949, 1964, 3600, Amsterdam, 0, 0, 3258, en, 0, false, http://pbs.twimg.com/profile_images/378800000370919536/8144ce0b2a217b23a42ac5e28f5e7465_normal.jpeg, https://pbs.twimg.com/profile_images/378800000370919536/8144ce0b2a217b23a42ac5e28f5e7465_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879530, 402840066634285056, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71196, 1264999087, ♡PYD♡, InesJBiieber, NULL, take me or leave me; but if u leave me do it on Justin's bed |Belieber & Janoskianator|             ▲11.03.13▲ Union J aka life| Married to Luke, http://t.co/MWZfd1Y4eJ, 0, 3451, 3438, 2, Wed Mar 13 17:23:15 +0000 2013, 1363195395, 1534, 0, Lisbon, 1, 0, 12777, pt, 0, false, http://pbs.twimg.com/profile_images/378800000700107226/6d6ed8728d837f19cdd0460df29c01bf_normal.png, https://pbs.twimg.com/profile_images/378800000700107226/6d6ed8728d837f19cdd0460df29c01bf_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879530, 402840066567196672, RT @scooterbraun: 60;000 people in the stadium for @justinbieber tonight in Mexico City tonight. Amazing. Night 1 of 2 http://t.co/rosn4QGt…, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 3118, 842054234, MUSICMONDAYS, BELIEBEREYEBROW, NULL, BelgianBelieber! I loooooove @justinbieber ! @MadisonElleBeer follows meee!, NULL, 0, 1492, 1380, 3, Sun Sep 23 17:04:17 +0000 2012, 1348419857, 5813, 7200, Athens, 0, 0, 11051, nl, 0, false, http://pbs.twimg.com/profile_images/378800000649772309/e0e950f07bfedd3c6ba5b475594cf5f9_normal.jpeg, https://pbs.twimg.com/profile_images/378800000649772309/e0e950f07bfedd3c6ba5b475594cf5f9_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[51;64]}], NULL, NULL, NULL, 0, 0, 0
1384879530, 402840063848902656, @justinbieber i want you to know that i love you, web, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 165488192, Rose Oxborough, RoseLovesJDB, NULL, Follow me if you love @justinbieber and @arianagrande., NULL, 0, 1031, 1999, 132, Sun Jul 11 18:24:03 +0000 2010, 1278872643, 373, -14400, Atlantic Time (Canada), 0, 0, 14332, en, 0, false, http://pbs.twimg.com/profile_images/378800000727450965/c40faa00364d0012ba191bcf0ab92d26_normal.jpeg, https://pbs.twimg.com/profile_images/378800000727450965/c40faa00364d0012ba191bcf0ab92d26_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879530, 402840063077122048, RT @JBCrewdotcom: Do you want me to DM @justinbieber with your twitter account? :)  I will pick just 5 people!!, <a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 63, 105260348, justinbiebercrew.com, BieberJiebers, NULL, Email: bieberscuties@gmail.com! Follow: @JBCrewdotcom for the latest Justin Bieber news; photos; videos and more!, http://t.co/oIcQuBn9T2, 0, 40319, 18228, 893, Fri Jan 15 21:24:32 +0000 2010, 1263590672, 5527, 0, London, 0, 0, 164909, en, 0, false, http://pbs.twimg.com/profile_images/378800000650357903/28c1920596f1592180bc0a023db1c9d2_normal.png, https://pbs.twimg.com/profile_images/378800000650357903/28c1920596f1592180bc0a023db1c9d2_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"JBCrewdotcom";"name":"JustinBieberCrew.com";"id":1239313056;"id_str":"1239313056";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[39;52]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840059822764032, @justinbieber  #JustinBeliebersAreAlwaysWithYou, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 1938723025, On Hershkovits, on2060, NULL, Justin Bieber and Music is My Life.❤, NULL, 0, 14, 39, 0, Sat Oct 05 19:53:15 +0000 2013, 1381002795, 64, 0, NULL, 0, 0, 48, he, 0, false, http://pbs.twimg.com/profile_images/378800000553588746/ad78522e27a399b0717b6eaf5d2c59a6_normal.jpeg, https://pbs.twimg.com/profile_images/378800000553588746/ad78522e27a399b0717b6eaf5d2c59a6_normal.jpeg, 1, 0, 0, 0, 0, [{"text":"JustinBeliebersAreAlwaysWithYou";"indices":[15;47]}], "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840062112841728, @justinbieber This Video is for you Justin we love you ♥ @1997MariaBieber https://t.co/yoCTp1FjmT #BeliebersTogetherForJustin ♥ #OneTime 10, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 122953285, Georgina Belieber♥, Georgina_Biebs_, NULL, Born to be a Belieber♥ @justinbieber ily♥ I'm 19 and i'm a true Belieber ♥ #musicmondays #Believe in your Dreams♥ #BadDay♥#AllBad♥@LilTwist follows 22.07 2013♥, http://t.co/CbjGfzEOAE, 0, 1580, 1800, 8, Sun Mar 14 13:22:02 +0000 2010, 1268572922, 7064, -10800, Greenland, 0, 0, 19991, de, 0, false, http://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, https://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BeliebersTogetherForJustin";"indices":[98;125]};{"text":"OneTime";"indices":[128;136]}], [{"url":"https: / /t.co /yoCTp1FjmT";"expanded_url":"https: / /www.youtube.com /watch?v=SIffRsbvYYs&feature=youtube_gdata_player";"display_url":"youtube.com /watch?v=SIffRs u2026";"indices":[74;97]}], [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]};{"screen_name":"1997MariaBieber";"name":"Maria-Magdalena ";"id":265011639;"id_str":"265011639";"indices":[57;73]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840062045716480, 💚💘💑@justinbieber baby I need u right now can u pls come to NYC from Mexico and save me from school plss and take me to ur house &amp; fuck me, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 1062071233, lovebieberrr, jariellabelieve, NULL, They said the world is about 4.5 billion years old; but mine is only 19. I ❤️ U  Justin, NULL, 0, 267, 286, 1, Sat Jan 05 03:36:36 +0000 2013, 1357356996, 1917, -14400, Atlantic Time (Canada), 0, 0, 8632, en, 0, false, http://pbs.twimg.com/profile_images/378800000459731463/6d160225f3f72d1d3496c5f20ebd1c7a_normal.jpeg, https://pbs.twimg.com/profile_images/378800000459731463/6d160225f3f72d1d3496c5f20ebd1c7a_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840061970247680, RT @AlfredoFlores: Night 1 in Mexico was NUTS!!!! Now back at the hotel with @justinbieber reminiscing about the times we've had here in Me…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18705, 492570959, THANK YOU JUSTIN, KaamiBiieber, NULL, 0911/13 noche inolvidable.Gracias Justin por cambiarme  la vida.  {.Cody Simpson followed me on november 10/13.}, NULL, 0, 1892, 2018, 2, Tue Feb 14 21:38:39 +0000 2012, 1329255519, 2630, -7200, Mid-Atlantic, 1, 0, 24572, es, 0, false, http://pbs.twimg.com/profile_images/378800000750877910/5173cc3fe2f81019ba0a0ae876f6a64b_normal.jpeg, https://pbs.twimg.com/profile_images/378800000750877910/5173cc3fe2f81019ba0a0ae876f6a64b_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[77;90]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840061177511936, RT @NJBieberSwag: “@justinbieber: ima put u down” please do, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 8, 465624190, ॐ, LaruBaratto, NULL, “No es grande el que siempre triunfa; sino el que jamás se desalienta…”, NULL, 0, 151, 300, 0, Mon Jan 16 15:22:01 +0000 2012, 1326727321, 197, -7200, Mid-Atlantic, 1, 0, 3190, es, 0, false, http://pbs.twimg.com/profile_images/378800000695416711/19c8912b61d41cd31dd24d4422e23853_normal.jpeg, https://pbs.twimg.com/profile_images/378800000695416711/19c8912b61d41cd31dd24d4422e23853_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"NJBieberSwag";"name":"MSG'S OLLG";"id":246530861;"id_str":"246530861";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[19;32]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840059436474368, @justinbieber omg i'm crying !! can't waith anymore !!! &lt;3 love you and  thank you babe ! &lt;3, web, 0, 0, NULL, 402556874500743168, 27260086, justinbieber, 0, 0, NULL, 0, 1344830119, Believe3DinBelgium , EraDesmet, NULL, Justin bieber: one day i'm gonna meet you ! Pleas wait on my ;it's gonna be the best day of our life ; i promise! love u. (l)I love my bestfriend @PhaedraBibauw, NULL, 0, 226, 454, 0, Thu Apr 11 17:00:25 +0000 2013, 1365699625, 734, 0, NULL, 0, 0, 1616, nl, 0, false, http://pbs.twimg.com/profile_images/378800000591572055/1cc74cb8160755d75cb4aef9e25fa6b7_normal.png, https://pbs.twimg.com/profile_images/378800000591572055/1cc74cb8160755d75cb4aef9e25fa6b7_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879529, 402840059411304448, RT @AlfredoFlores: Night 1 in Mexico was NUTS!!!! Now back at the hotel with @justinbieber reminiscing about the times we've had here in Me…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18705, 147213202, #Heartbreaker, ItzelithaSwag, NULL, Soy Belieber desde el 2009 y no me da pena decirlo porque gracias a #Kidrauhl he aprendido que si quieres algo tienes que luchar por ello y lo lograras! #NSN, https://t.co/3PdrLkwG1w, 0, 132, 748, 0, Sun May 23 14:19:59 +0000 2010, 1274624399, 9, -21600, Mexico City, 0, 0, 642, es, 0, false, http://pbs.twimg.com/profile_images/378800000559351882/d1eb568bcff74ef5986b4738e197f58e_normal.jpeg, https://pbs.twimg.com/profile_images/378800000559351882/d1eb568bcff74ef5986b4738e197f58e_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[77;90]}], NULL, NULL, NULL, 0, 0, 0
1384879529, 402840058635759616, @justinbieber like all their songgssss!!!, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, 402744591750676480, 27260086, justinbieber, 0, 0, NULL, 0, 1735578241, 1D Argentina2014 ❤, loveiuharrylove, NULL, Trudly madly crazy deeply, NULL, 0, 52, 114, 0, Fri Sep 06 16:07:58 +0000 2013, 1378483678, 235, 0, NULL, 0, 0, 318, es, 0, false, http://pbs.twimg.com/profile_images/378800000420752991/9f93afa839c6c8abf642a182aebc18fd_normal.jpeg, https://pbs.twimg.com/profile_images/378800000420752991/9f93afa839c6c8abf642a182aebc18fd_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879529, 402840058593439744, @justinbieber you can put me down whenever you want, web, 0, 0, NULL, 402746595180953600, 27260086, justinbieber, 0, 0, NULL, 0, 247900104, #STACHE , denitsabieber, NULL, Believe In Everything Because Everything's Reachable  █♥█    BEST NIGTHS OF MY LIFE 30/03/2011 & 11/04/2013 ♥, NULL, 0, 1070, 2002, 1, Sat Feb 05 20:27:25 +0000 2011, 1296937645, 5768, 3600, Brussels, 1, 0, 8307, en, 0, false, http://pbs.twimg.com/profile_images/3511780874/427f4cbeab668e7301f2506e1ed93247_normal.jpeg, https://pbs.twimg.com/profile_images/3511780874/427f4cbeab668e7301f2506e1ed93247_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879528, 402840058023403520, "@justinbieber: that new 1d song diana is well written well done boyzzzzzz" super mega ultra RT, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 292548800, Euge Al Mando , AiluFio_, NULL, 17.08 • Selenator • Directioner • CrazyMofo • PLL• Nutella • 5SoS • LOL • Demi~Cher Perfects • Tuiteo Boludeces • Follow Back •, http://t.co/YrJZxbyGK5, 0, 558, 612, 2, Tue May 03 20:46:01 +0000 2011, 1304455561, 432, -10800, Buenos Aires, 0, 0, 9460, es, 0, false, http://pbs.twimg.com/profile_images/378800000559673795/312c878d8fc876a3b5f610bee1b76770_normal.jpeg, https://pbs.twimg.com/profile_images/378800000559673795/312c878d8fc876a3b5f610bee1b76770_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[1;14]}], NULL, NULL, NULL, 0, 0, 0
1384879528, 402840057410621441, @justinbieber i love you so so much! You are the love of my life! He's perfect and my hero. today night 2 in mexico city OMGG! I love you!:), web, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 181980414, Luisa Becerra JB ♥, LuisaFBecerra, NULL, @justinbieber I Love You So So Much Forever And Ever♥. Belieber Forever♥ Sencillo sigueme y te sigo :), NULL, 0, 647, 1984, 41, Mon Aug 23 14:45:06 +0000 2010, 1282574706, 41, -21600, Central Time (US & Canada), 0, 0, 2299, es, 0, false, http://pbs.twimg.com/profile_images/378800000749692442/998930dd4eaed11805049b08b00af668_normal.jpeg, https://pbs.twimg.com/profile_images/378800000749692442/998930dd4eaed11805049b08b00af668_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879528, 402840056861564928, RT @YahooMovies: The first full @BelieveMovie trailer is live now! http://t.co/lJT45gEdR7 So; @justinbieber fans; are you #Beliebers?, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 21051, 1481124282, Gabi, proudkidrauh, NULL, living for @justinbieber, NULL, 0, 424, 663, 0, Tue Jun 04 02:24:38 +0000 2013, 1370312678, 355, -7200, Brasilia, 0, 0, 2599, pt, 0, false, http://pbs.twimg.com/profile_images/378800000051301023/acd9b691b4b18086332cd126c06bd5ef_normal.png, https://pbs.twimg.com/profile_images/378800000051301023/acd9b691b4b18086332cd126c06bd5ef_normal.png, 0, 0, 0, 0, 0, [{"text":"Beliebers";"indices":[122;132]}], [{"url":"http: / /t.co /lJT45gEdR7";"expanded_url":"http: / /yhoo.it /Believe";"display_url":"yhoo.it /Believe";"indices":[67;89]}], [{"screen_name":"YahooMovies";"name":"Yahoo Movies";"id":17852343;"id_str":"17852343";"indices":[3;15]};{"screen_name":"BelieveMovie";"name":"Believe Movie";"id":1935520938;"id_str":"1935520938";"indices":[32;45]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[94;107]}], NULL, NULL, NULL, 0, 0, 0
1384879528, 402840055934222336, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 731852418, vale swaggy, fridachapa, NULL, You Only Live Once✌️, NULL, 0, 852, 896, 0, Thu Aug 02 01:17:34 +0000 2012, 1343870254, 496, 0, NULL, 0, 0, 1290, es, 0, false, http://pbs.twimg.com/profile_images/378800000757437924/44829d5ddb152f8e6ac627581d48a3cb_normal.jpeg, https://pbs.twimg.com/profile_images/378800000757437924/44829d5ddb152f8e6ac627581d48a3cb_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879528, 402840054894043136, @justinbieber WHY???????????????????? I LOVE U SO MUCH PLEASE COME BACK TO ARGENTINA ILY, web, 0, 0, NULL, 402744591750676480, 27260086, justinbieber, 0, 0, NULL, 0, 1296666271, ☯, lovatoftwandi, NULL, »plz bitch larry is so real« luke/4, NULL, 0, 1721, 1711, 9, Sun Mar 24 21:12:45 +0000 2013, 1364159565, 1530, -10800, Buenos Aires, 1, 0, 6495, es, 0, false, http://pbs.twimg.com/profile_images/378800000758158048/9a585338527bbb92b5346f917ebfd14b_normal.png, https://pbs.twimg.com/profile_images/378800000758158048/9a585338527bbb92b5346f917ebfd14b_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879527, 402840052704616448, RT @dankanter: @AlfredoFlores @justinbieber you mean like that time we performed for 350;000 Beliebers!?? #mexicocity, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18308, 272748390, #BelieveTourMexico , OyeSraBieber, NULL, Soy BELIEBER;RUSHER & DUCKLING *U*, NULL, 0, 183, 202, 0, Sun Mar 27 03:25:00 +0000 2011, 1301196300, 644, -18000, Eastern Time (US & Canada), 0, 0, 2853, es, 0, false, http://pbs.twimg.com/profile_images/378800000638137657/3217b2b7ca1890888320793a0ea619a1_normal.jpeg, https://pbs.twimg.com/profile_images/378800000638137657/3217b2b7ca1890888320793a0ea619a1_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"mexicocity";"indices":[106;117]}], "NULL", [{"screen_name":"dankanter";"name":"Dan Kanter";"id":21622407;"id_str":"21622407";"indices":[3;13]};{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[15;29]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[30;43]}], NULL, NULL, NULL, 0, 0, 0
